,brand,style,description,ref,position,spec,colorway-1,colorway-2,colorway-3,colorway-4,colorway-5,qty,inner,outer,fabric,trims
548,Nitro,W18-108 REDUCE ANORAK,"nitro embossed 
petersham logo binding tape","chun wo ho
e1342816 20mm",hood and sleeve hems,,color,,,,,3,0,1,0,1
549,Nitro,W18-108 REDUCE ANORAK,thread,spi,supplier/ ref number,,colorway 1,colorway 2,colorway 3,colorway 4,colorway 5,amount,0,1,0,1
550,Nitro,W18-201_YAMANOUCHI_BIB 3L,solid coated 210t,supplier / ref code,gaiter,100% polyester,color,,,,,,0,1,1,0
551,Nitro,W18-201_YAMANOUCHI_BIB 3L,season:,,winter 2018/2019,,,,,,,,0,1,0,1
552,Nitro,W18-201_YAMANOUCHI_BIB 3L,style number:,,w18-201,,,,,,,,0,1,0,1
553,Nitro,W18-201_YAMANOUCHI_BIB 3L,style name:,,yamanouchi bib,,,,,,,,0,1,0,1
554,Nitro,W18-201_YAMANOUCHI_BIB 3L,waterproof/breathability:,,20k/25k,,,,,,,,0,1,0,1
555,Nitro,W18-201_YAMANOUCHI_BIB 3L,seam sealing:,,fully seam sealed,,,,,,,,0,1,0,1
556,Nitro,W18-201_YAMANOUCHI_BIB 3L,insulation:,,not insulated,,,,,,,,0,1,0,1
557,Nitro,W18-201_YAMANOUCHI_BIB 3L, #5 coil zipper,ykk/  dfw short non lock,chest pocket,,,,,,,1 per side = 2,0,1,0,1
558,Nitro,W18-201_YAMANOUCHI_BIB 3L, #5 coil zipper,ykk /  1-way dfw short non locking,hand pockets,,,,,,,1 per side = 2,0,1,0,1
559,Nitro,W18-201_YAMANOUCHI_BIB 3L,#5 aquaguard coil zipper with matte transparent film (5cnt10),ykk/  dfw short non lock,horseshoe shaped back entry,,,,,,,1,0,1,0,1
560,Nitro,W18-201_YAMANOUCHI_BIB 3L, #5 coil zipper,ykk /  1-way dfw short non locking,back pockets horizontal,,,,,,,1 per side = 2,0,1,0,1
561,Nitro,W18-201_YAMANOUCHI_BIB 3L, #5 coil zipper,ykk / dalh 1-way semi auto locking,hem gusset ,,,,,,,1 per side = 2,0,1,0,1
562,Nitro,W18-201_YAMANOUCHI_BIB 3L,nitro custom pull / n14-trim-139,knk / 3738,chest pocket,,,,,,,1 per side = 2,0,1,0,1
563,Nitro,W18-201_YAMANOUCHI_BIB 3L,nitro custom pull / n14-trim-139,knk / 3738,hand pockets,,,,,,,1 per side = 2,0,1,0,1
564,Nitro,W18-201_YAMANOUCHI_BIB 3L,nitro custom pull / n14-trim-139,knk / 3738,horseshoe shaped back entry,,,,,,,1 per side = 2,0,1,0,1
565,Nitro,W18-201_YAMANOUCHI_BIB 3L,nitro custom pull / n14-trim-139,knk / 3738,back pockets horizontal,,,,,,,1 per side = 2,0,1,0,1
566,Nitro,W18-201_YAMANOUCHI_BIB 3L,nitro trim number (?)/ nitro embossed suspender elastic,chun wo ho / e1343016 38mm,shoulder straps,,,,,,,1 per side= 2,0,1,0,1
567,Nitro,W18-201_YAMANOUCHI_BIB 3L,heat transfer,sealon/,back left leg,,,,,,,1,0,1,0,1
568,Nitro,W18-201_YAMANOUCHI_BIB 3L,nitro trim number n18-trim-020 / nitro gripper elastic,chun wo ho/ e1337216 25mm,gaiter hems,,,,,,,2,0,1,0,1
569,Nitro,W18-201_YAMANOUCHI_BIB 3L,15mm metal snap,xxx,"""village hem"" leg snaps",,,,,,,1 per side = 2,0,1,0,1
570,Nitro,W18-201_YAMANOUCHI_BIB 3L,boot hook,xxx,front gaiter,,,,,,,1 per side = 2,0,1,0,1
571,Nitro,W18-201_YAMANOUCHI_BIB 3L,keyclip,xxx,right hand pocket,,,,,,,1,0,1,0,1
572,Nitro,W18-201_YAMANOUCHI_BIB 3L,clip,"duraflex/
simplex buckle (38mm) 11-90298-000000
11-90299-000000",buckle on suspender elastic straps,,,,,,,1 per side = 2,0,1,0,1
573,Nitro,W18-201_YAMANOUCHI_BIB 3L,tpr sliplok,"duraflex/
(38mm) tpr sliplok #2-04428",adjust on suspender elastic straps,,,,,,,1 per side = 2,0,1,0,1
574,Nitro,W18-201_YAMANOUCHI_BIB 3L,grosgrain,xxx,"under ""village hem"" leg snaps",,,,,,,1 per side = 2,0,1,0,1
575,Nitro,W18-201_YAMANOUCHI_BIB 3L,grosgrain,xxx,under boot hook,,,,,,,1 per side = 2,0,1,0,1
576,Nitro,W18-201_YAMANOUCHI_BIB 3L,"grosgrain 1/4""",xxx,right hand pocket attach keyclip,,,,,,,1,0,1,0,1
577,Nitro,W18-201_YAMANOUCHI_BIB 3L,elastic,,waist band adjust,,,,,,,1 per side = 2,0,1,0,1
578,Nitro,W18-201_YAMANOUCHI_BIB 3L,bonding film,xxx,waist adjust tabs,,,,,,,1 per side = 2,0,1,0,1
579,Nitro,W18-201_YAMANOUCHI_BIB 3L,bonding film,xxx,hand pocket zipper garages / welts,,,,,,,1 per side = 2,0,1,0,1
580,Nitro,W18-201_YAMANOUCHI_BIB 3L,bonding film,xxx,hem gusset welts,,,,,,,1 per side = 2,0,1,0,1
581,Nitro,W18-201_YAMANOUCHI_BIB 3L,bonding film,xxx,back pocket flaps,,,,,,,1 per side = 2,0,1,0,1
582,Nitro,W18-201_YAMANOUCHI_BIB 3L,"1"" x 4"" velcro with rounded corners",paiho loop #1057 ,waist adjust - on body,,,,,,,1 per side = 2,0,1,0,1
583,Nitro,W18-201_YAMANOUCHI_BIB 3L,"1"" x 2"" velcro with rounded corners",paiho hook etn7 on flap,waist adjust - on tabs,,,,,,,1 per side = 2,0,1,0,1
584,Nitro,W18-201_YAMANOUCHI_BIB 3L,"1/2"" x 1 1/2"" velcro with rounded corners",paiho loop #1057 on bag / paiho hook etn7 on flap,back pocket flaps (hidden),,,,,,,"1 set per side = 
2 sets",0,1,0,1
585,Nitro,W18-201_YAMANOUCHI_BIB 3L,thread,spi,supplier/ ref number,,,,,,,amount,0,1,0,1
586,Nitro,W18-201_YAMANOUCHI_BIB 3L,seams,10-12 spi,Feb-30,,,,,,,,0,1,0,1
587,Nitro,W18-201_YAMANOUCHI_BIB 3L,topstitch,8-10 spi,Feb-30,,,,,,,,0,1,0,1
588,Nitro,W18-201_YAMANOUCHI_BIB 3L,bartacks,,100 / 2,,,,,,,,0,1,0,1
589,Nitro,W18-201_YAMANOUCHI_BIB 3L,main label,,center back waist band lining,,,,,,,1,0,1,0,1
590,Nitro,W18-201_YAMANOUCHI_BIB 3L,main hang tag,,left hand pocket zipper,,,,,,,1,0,1,0,1
591,Nitro,W18-201_YAMANOUCHI_BIB 3L,address label,factory sourced,lining left side seam,,,,,,,1,0,1,0,1
592,Nitro,W18-201_YAMANOUCHI_BIB 3L,content label,factory sourced,lining left side seam,,,,,,,1,0,1,0,1
593,Nitro,W18-201_YAMANOUCHI_BIB 3L,washing label,factory sourced,lining left side seam,,,,,,,1,0,1,0,1
594,Nitro,W18-202 ELBRUS 2L,polyfill,"pinneco
mantle-b-040-152",upper body,100% polyester,40g,,,,,,0,1,1,0
595,Nitro,W18-202 ELBRUS 2L,solid 210t ,solis / sonp006-1,main body,100% nylon,color,,,,,,0,1,1,0
596,Nitro,W18-202 ELBRUS 2L,solid 210t ,solis / sonp006-1,back pocket bag,100% nylon,color,,,,,,0,1,1,0
597,Nitro,W18-202 ELBRUS 2L,solid coated 210t,solis / sonp006-pu03,lower leg facing & gaiter,100% nylon,color,,,,,,0,1,1,0
598,Nitro,W18-202 ELBRUS 2L,brushed tricot,supplier / ref code,"waistband, fly, hand pocket bags",100% polyester,color,,,,,,0,1,1,0
599,Nitro,W18-202 ELBRUS 2L,power stretch mesh,supplier / ref code,leg vents,100% polyester,color,,,,,,0,1,1,0
600,Nitro,W18-202 ELBRUS 2L, #5 coil zipper,ykk / dalh 1-way semi auto locking,fly,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1,0,1,0,1
601,Nitro,W18-202 ELBRUS 2L, #5 vislon zipper (metallic teeth),ykk /  1-way dfw short non locking,hand pockets,,color,,,,,1 per side = 2,0,1,0,1
602,Nitro,W18-202 ELBRUS 2L, #5 coil zipper,ykk /  1-way dfw short non locking,back pocket horizontal,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1,0,1,0,1
603,Nitro,W18-202 ELBRUS 2L, #5 coil zipper,ykk /  1-way dfw short non locking,thigh vents ,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1 per side = 2,0,1,0,1
604,Nitro,W18-202 ELBRUS 2L, #5 coil zipper,ykk / dalh 1-way semi auto locking,hem gussets,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1 per side = 2,0,1,0,1
605,Nitro,W18-202 ELBRUS 2L,nitro custom pull / n14-trim-139,knk / 3738,hand pocket zippers,,color,,,,,1 per side = 2,0,1,0,1
606,Nitro,W18-202 ELBRUS 2L,nitro custom pull / n14-trim-139,knk / 3738,thigh vent zippers,,color,,,,,1 per side = 2,0,1,0,1
607,Nitro,W18-202 ELBRUS 2L,nitro trim number n19-trim-001 //  15mm nitro logo snap,luks/ trim number ?,"waist band closure 
(upper snap)",,matte black,,,,,1,0,1,0,1
608,Nitro,W18-202 ELBRUS 2L,nitro trim number // ?? (non logo),luks/ trim number ?,waist band closure (lower snap),,matte black,,,,,1,0,1,0,1
609,Nitro,W18-202 ELBRUS 2L,nitro trim number 11nt-033 / logo metal grommet,luks/ et07-n0711,front left belt loop,,color,,,,,1,0,1,0,1
610,Nitro,W18-202 ELBRUS 2L,nitro trim number n19-trim-002// faux leather debossed nitro logo patch,"chun wo ho/
#m1494817",back right waist band,,color,,,,,1,0,1,0,1
611,Nitro,W18-202 ELBRUS 2L,nitro trim number n19-trim-002// faux leather debossed nitro logo patch,"chun wo ho/
#m1494817",cargo pocket flap,,color,,,,,1,0,1,0,1
612,Nitro,W18-202 ELBRUS 2L,nitro trim number n18-trim-009 / heat transfer,sealon / ,back left leg,,color,,,,,1,0,1,0,1
613,Nitro,W18-202 ELBRUS 2L,gripper elastic/ n18-trim-001,chun wo ho/ (jt1343116-bb 25mm),gaiter hems,,color,,,,,2,0,1,0,1
614,Nitro,W18-202 ELBRUS 2L,15mm metal snap,xxx,village hem snaps,,cap and base color,,,,,1 per side = 2,0,1,0,1
615,Nitro,W18-202 ELBRUS 2L,boot hook,xxx,front gaiter,,metal color,,,,,1 per side = 2,0,1,0,1
616,Nitro,W18-202 ELBRUS 2L,keyclip,xxx,right hand pocket,,black,,,,,1,0,1,0,1
617,Nitro,W18-202 ELBRUS 2L,grosgrain,xxx,under leg snaps,,color,,,,,1 per side = 2,0,1,0,1
618,Nitro,W18-202 ELBRUS 2L,grosgrain,xxx,under boot hook,,color,,,,,1 per side = 2,0,1,0,1
619,Nitro,W18-202 ELBRUS 2L,"grosgrain 1/4""",xxx,right hand pocket attach keyclip,,color,,,,,1,0,1,0,1
620,Nitro,W18-202 ELBRUS 2L,"1"" x 1 1/4"" velcro with rounded corners",paiho loop #1057 on top / paiho hook etn7 on bottom,cf waistband closure,,match to shell,,,,,1 set,0,1,0,1
621,Nitro,W18-202 ELBRUS 2L,"1 1/4"" x 4 1/2"" velcro with rounded corners",paiho loop #1057 ,waist adjust - on body,,match to shell,,,,,1 per side = 2,0,1,0,1
622,Nitro,W18-202 ELBRUS 2L,"1 1/4"" x 2"" velcro with rounded corners",paiho hook etn7 on flap,waist adjust - on tabs,,match to shell,,,,,1 per side = 2,0,1,0,1
623,Nitro,W18-202 ELBRUS 2L,"1/2"" x 1 1/2"" velcro with rounded corners",paiho loop #1057 on bag / paiho hook etn7 on flap,cargo pocket flap (hidden),,match to shell,,,,,2 sets,0,1,0,1
624,Nitro,W18-202 ELBRUS 2L,thread,spi,supplier/ ref number,,colorway 1,colorway 2,colorway 3,colorway 4,colorway 5,amount,0,1,0,1
625,Nitro,W18-203 WHISTLER,cavalry stretch twill,hyperbola / sc579-1 / 2l (printable),s,100% polyester,color,,,,,,0,1,1,0
626,Nitro,W18-203 WHISTLER,polyfill,"pinneco
mantle-b-040-152",upper body,100% polyester,40g,,,,,,0,1,1,0
627,Nitro,W18-203 WHISTLER,solid 210t ,solis / sonp006-1,main body,100% nylon,color,,,,,,0,1,1,0
628,Nitro,W18-203 WHISTLER,solid 210t ,solis / sonp006-1,secondary pocket bags,100% nylon,color,,,,,,0,1,1,0
629,Nitro,W18-203 WHISTLER,solid coated 210t,solis / sonp006-pu03,lower leg facing & gaiter,100% nylon,color,,,,,,0,1,1,0
630,Nitro,W18-203 WHISTLER,brushed tricot,supplier / ref code,"waistband, fly, hand pocket bags",100% polyester,color,,,,,,0,1,1,0
631,Nitro,W18-203 WHISTLER,regular mesh,supplier / ref code,leg vents,100% polyester,color,,,,,,0,1,1,0
632,Nitro,W18-203 WHISTLER, #5 coil zipper,ykk / dalh 1-way semi auto locking,fly,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1,0,1,0,1
633,Nitro,W18-203 WHISTLER, #5 coil zipper,non ykk /  1-way dfw short non locking,hand pockets,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1 per side = 2,0,1,0,1
634,Nitro,W18-203 WHISTLER, #5 coil zipper,non ykk /  1-way dfw short non locking,thigh vents,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1 per side = 2,0,1,0,1
635,Nitro,W18-203 WHISTLER, #5 coil zipper,ykk / dalh 1-way semi auto locking,hem gusset ,,silder/pull color: pseudo anti silver/ zipper tape color: black,,,,,1 per side = 2,0,1,0,1
636,Nitro,W18-203 WHISTLER,nitro custom pull / n14-trim-139,knk / 3738,hand pocket zippers,,color,,,,,1 per side = 2,0,1,0,1
637,Nitro,W18-203 WHISTLER,nitro custom pull / n14-trim-139,knk / 3738,thigh vent zippers,,color,,,,,1 per side = 2,0,1,0,1
638,Nitro,W18-203 WHISTLER,nitro trim number n19-trim-001 //  15mm nitro logo snap,luks/ trim number ?,"waist band closure 
(upper snap)",,matte black,,,,,1,0,1,0,1
639,Nitro,W18-203 WHISTLER,nitro trim number // ?? (non logo),luks/ trim number ?,waist band closure (lower snap),,matte black,,,,,1,0,1,0,1
640,Nitro,W18-203 WHISTLER,nitro trim number 11nt-033 / logo metal grommet,luks/ et07-n0711,front left belt loop,,color,,,,,1,0,1,0,1
641,Nitro,W18-203 WHISTLER,nitro trim number n18-trim-009 heat transfer,sealon / ,back left leg,,color,,,,,1,0,1,0,1
642,Nitro,W18-203 WHISTLER,gripper elastic/ n18-trim-001,chun wo ho/ (jt1343116-bb 25mm),gaiter hems,,color,,,,,2,0,1,0,1
643,Nitro,W18-203 WHISTLER,15mm metal snap,xxx,village hem snaps,,cap and base color,,,,,1 per side = 2,0,1,0,1
644,Nitro,W18-203 WHISTLER,boot hook,xxx,front gaiter,,metal color,,,,,1 per side = 2,0,1,0,1
645,Nitro,W18-203 WHISTLER,keyclip,xxx,right hand pocket,,black,,,,,1,0,1,0,1
646,Nitro,W18-203 WHISTLER,metal eyelets 8mm or 11mm,luks/ et04 or et89,waist band cord exit,,black,,,,,1 per side = 2,0,1,0,1
647,Nitro,W18-203 WHISTLER,grosgrain,xxx,under leg snaps,,color,,,,,1 per side = 2,0,1,0,1
648,Nitro,W18-203 WHISTLER,grosgrain,xxx,under boot hook,,color,,,,,1 per side = 2,0,1,0,1
649,Nitro,W18-203 WHISTLER,"grosgrain 1/4""",xxx,right hand pocket attach keyclip,,color,,,,,1,0,1,0,1
650,Nitro,W18-203 WHISTLER,drawcord with clear plastic tips,chun wo ho/ #15034 (549708-cw15-034),waist adjust,,color,,,,,1,0,1,0,1
651,Nitro,W18-203 WHISTLER,"1"" x 1 1/4"" velcro with rounded corners",paiho loop #1057 on top / paiho hook etn7 on bottom,waist band,,match to shell,,,,,1,0,1,0,1
652,Nitro,W18-203 WHISTLER,thread,spi,supplier/ ref number,,colorway 1,colorway 2,colorway 3,colorway 4,colorway 5,amount,0,1,0,1
